Postcode,Council + Other Social (Count),Council + Other Social (%)
CF3 6YG,14,10.22%
CF3 6YJ,14,10.37%
CF3 6YL,14,10.22%
CF3 6HX,12,9.92%
CF3 6UY,12,9.92%
CF3 6UZ,12,9.84%
CF3 6XA,5,3.55%
CF3 6XD,5,3.57%
CF3 6XJ,5,3.55%
CF3 6WA,2,1.63%
CF3 6YA,2,1.63%
CF3 6LP,1,0.55%
CF3 6US,1,0.83%
CF3 6WQ,1,0.81%
CF3 6XE,1,0.81%
CF3 6XF,1,0.82%
CF3 6XG,1,0.81%
CF3 6XL,1,0.81%
CF3 6XR,1,0.55%
CF3 6XS,1,0.81%
CF3 6XT,1,0.83%
CF3 6XU,1,0.83%
CF3 6XW,1,0.81%
CF3 6XX,1,0.55%
CF3 6YF,1,0.83%
